419083197,9.671378,0.084396,-0.885256,-0.019154,9.710882,-0.919373,-4.788403,-18.19593,7.661445,-0.062851,-0.121973,-0.038882,-0.005326,-0.012783,0,729.7363,-217.1631,-473.6328,100146,37.76,-7.551228,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419085715,9.662399,0.064643,-0.829591,0,9.80665,-0.976834,-8.619125,-22.98433,3.830723,0.072971,0.026632,0.028762,-0.006392,-0.010653,0,729.9805,-216.6748,-473.3887,100145,37.74,-7.536126,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419088227,9.707291,0.109535,-0.865504,0.019154,9.787497,-0.938527,-2.873042,-22.98433,0,0.051665,0.034621,0.051665,-0.005326,-0.011718,-0.002131,729.9805,-216.6748,-473.3887,100144,37.78,-7.51027,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419090746,9.725247,0.125696,-0.827795,-0.009577,9.739613,-0.938527,-12.44985,-20.11129,0.957681,-0.001598,0.027164,0.046339,-0.006392,-0.010653,-0.001065,729.9805,-216.6748,-473.3887,100144,37.81,-7.502766,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419093271,9.703699,0.114922,-0.80086,0.076614,9.720459,-0.967257,-13.40753,-22.98433,-3.830723,0.021305,0.064981,0.066046,-0.006392,-0.010653,-0.001065,729.248,-216.9189,-473.1445,100145,37.81,-7.522063,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419095777,9.721656,0.066439,-0.818817,0.047884,9.749189,-0.871489,-3.830723,-21.06897,-3.830723,0.025034,-0.007457,-0.04048,-0.004261,-0.010653,-0.001065,729.248,-216.9189,-473.1445,100145,37.78,-7.527663,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419098275,9.703699,0.091578,-0.865504,0.019154,9.787497,-0.948104,-3.830723,-19.15361,0.957681,0.027697,0.031425,0.078297,-0.005326,-0.010653,-0.001065,729.248,-216.9189,-473.1445,100145,37.76,-7.529288,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419100798,9.667787,0.075417,-0.847547,0.02873,9.787497,-0.967257,-0.957681,-17.23825,-8.619125,-0.042078,0.017044,-0.117179,-0.005326,-0.010653,0,729.9805,-216.6748,-472.9004,100145,37.79,-7.529759,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419103307,9.662399,0.147243,-0.815226,-0.009577,9.77792,-0.967257,-7.661445,-19.15361,-0.957681,0.052198,0.020773,-0.052731,-0.004261,-0.009587,0,729.9805,-216.6748,-472.9004,100146,37.78,-7.551368,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419105829,9.683948,0.127491,-0.797269,0.009577,9.787497,-0.948104,-8.619125,-14.36521,2.873042,-0.046339,-0.127299,-0.066579,-0.006392,-0.011718,-0.002131,729.9805,-216.6748,-472.9004,100146,37.78,-7.557639,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419108318,9.660604,0.102352,-0.831387,0.047884,9.77792,-0.919373,-8.619125,-19.15361,-2.873042,0.069775,-0.020773,0.07084,-0.005326,-0.010653,0,729.9805,-216.6748,-472.9004,100147,37.79,-7.580933,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419110810,9.69113,0.096965,-0.88346,0.038307,9.710882,-0.957681,-1.915361,-17.23825,0,-0.024501,-0.08895,0.026632,-0.005326,-0.010653,-0.001065,729.248,-217.6514,-474.1211,100146,37.74,-7.566219,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419113315,9.683948,0.087987,-0.793678,0.095768,9.730036,-0.976834,-0.957681,-15.32289,0,0.033556,-0.043676,0.069775,-0.004261,-0.010653,0,729.248,-217.6514,-474.1211,100146,37.78,-7.561949,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419115815,9.685743,0.159813,-0.874482,0.076614,9.739613,-0.995988,-3.830723,-17.23825,0.957681,0.015979,-0.069775,-0.001598,-0.005326,-0.010653,-0.001065,729.248,-217.6514,-474.1211,100146,37.78,-7.560709,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419118338,9.628283,0.143652,-0.856526,0.057461,9.739613,-0.957681,-7.661445,-21.06897,1.915361,0.001065,-0.003728,0.095874,-0.006392,-0.011718,-0.002131,729.4922,-217.4072,-473.6328,100145,37.76,-7.538878,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419120879,9.674969,0.145448,-0.815226,-0.009577,9.787497,-0.938527,-4.788403,-22.98433,-2.873042,0.033023,-0.119842,-0.027164,-0.005326,-0.011718,0,729.4922,-217.4072,-473.6328,100145,37.81,-7.532542,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419123381,9.705495,0.113126,-0.874482,-0.019154,9.758766,-0.995988,-6.703764,-19.15361,0.957681,-0.050067,-0.021305,0.025034,-0.006392,-0.011718,0,729.4922,-217.4072,-473.6328,100145,37.76,-7.530704,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419125877,9.683948,0.086191,-0.85473,0.076614,9.720459,-0.919373,-7.661445,-15.32289,-2.873042,-0.056459,-0.05859,-0.043676,-0.005326,-0.011718,-0.001065,729.248,-216.9189,-474.1211,100145,37.76,-7.53017,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419128393,9.73243,0.113126,-0.820613,0.076614,9.77792,-0.92895,-4.788403,-17.23825,1.915361,0.026099,0.090015,0.109722,-0.007457,-0.011718,0,729.248,-216.9189,-474.1211,100145,37.78,-7.530015,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419130901,9.676764,0.127491,-0.913987,0.086191,9.797073,-0.957681,-8.619125,-21.06897,-6.703764,0.065514,-0.003728,0.002131,-0.006392,-0.011718,-0.001065,729.248,-216.9189,-474.1211,100145,37.74,-7.52997,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419133424,9.67856,0.147243,-0.829591,0.076614,9.730036,-0.938527,-5.746084,-16.28057,0,0.005326,0.005326,0.009055,-0.004261,-0.010653,-0.001065,729.248,-216.9189,-474.1211,100145,37.78,-7.529957,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419135929,9.664195,0.021548,-0.827795,0.076614,9.787497,-0.948104,-7.661445,-21.06897,-4.788403,-0.003728,-0.035154,0.036219,-0.006392,-0.009587,-0.001065,728.5156,-218.3838,-474.8535,100146,37.74,-7.551425,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419138434,9.671378,0.055665,-0.84216,0.019154,9.787497,-0.938527,-7.661445,-18.19593,-2.873042,-0.069242,-0.077232,0.023968,-0.006392,-0.009587,0,728.5156,-218.3838,-474.8535,100146,37.78,-7.557655,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
419140934,9.683948,0.080804,-0.845752,0,9.77792,-0.909797,-8.619125,-24.8997,3.830723,0.144343,-0.089482,0.056459,-0.005326,-0.009587,-0.002131,728.5156,-218.3838,-474.8535,100145,37.79,-7.537992,51.160038,16.87971,121.1,0,1,1,1,1,0,0,0,0,
